02;500;02-500;Ikan baronang segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;502;02-502;Ikan baung segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;507;02-507;Ikan Belida segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;509;02-509;Ikan Belut Segar mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;511;02-511;Ikan biawan segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;512;02-512;Ikan bili segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;513;02-513;Ikan bubara segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;514;02-514;Ikan bulan-bulan segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;515;02-515;Ikan cakalang asap mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;516;02-516;Ikan cakalang asin mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;517;02-517;Ikan cakalang hati segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;518;02-518;Ikan cakalang jantung segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;519;02-519;Ikan cakalang perut segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;520;02-520;Ikan cakalang segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;521;02-521;Ikan calo/ peda mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;522;02-522;Ikan daun segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;525;02-525;Ikan Gabus asap mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;527;02-527;Ikan Gabus segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;529;02-529;Ikan hitam segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;531;02-531;Ikan hiu segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;532;02-532;Ikan kacangan segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;533;02-533;Ikan kakap segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;534;02-534;Ikan kakatua segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;535;02-535;Ikan kapar segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;537;02-537;Ikan kawalinya segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;542;02-542;Ikan kima segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;545;02-545;Ikan layur segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;546;02-546;Ikan lehoma segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;550;02-550;Ikan lidah segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;551;02-551;Ikan lomak asin mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;552;02-552;Ikan malalugis segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;556;02-556;Ikan mayong segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;560;02-560;Ikan Mujair dendeng mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;563;02-563;Ikan Mujair segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;564;02-564;Ikan nasu metti segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;565;02-565;Ikan oci kembung segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;568;02-568;Ikan papuyu/ betok segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;571;02-571;Ikan Patin segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;572;02-572;Ikan peda banjar mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;574;02-574;Ikan Pindang banjar mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;575;02-575;Ikan Pindang benggol mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;576;02-576;Ikan Pindang layang mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;577;02-577;Ikan Pindang selar mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;578;02-578;Ikan sale lais mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;579;02-579;Ikan Sale segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;580;02-580;Ikan saluang kering mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;581;02-581;Ikan saluang segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;584;02-584;Ikan sarden segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;585;02-585;Ikan Segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;588;02-588;Ikan selar kuning cue mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;589;02-589;Ikan selar segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;591;02-591;Ikan sepat segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;592;02-592;Ikan sidat segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;593;02-593;Ikan sunu asin mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;594;02-594;Ikan sunu segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;595;02-595;Ikan tahuman segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;596;02-596;Ikan tarmon segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;597;02-597;Ikan telan segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;598;02-598;Ikan telur asin mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;600;02-600;Ikan tempahas segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;602;02-602;Ikan tepung mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;603;02-603;Ikan terbang segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;610;02-610;Ikan teri segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;612;02-612;Ikan titang segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;613;02-613;Ikan tongkol segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;615;02-615;Ikan turi segar;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;760;02-760;Kakap;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;820;02-820;Kepiting;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;846;02-846;Kerupuk kemplang (ikan) mentah;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
02;1047;02-1047;Minyak Ikan;Tukang Ikan;Pancoran No. 23, Jakarta,-6.2580853,106.8427326315666
03;22;03-22;Anggur hutan;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;23;03-23;Anggur hutan segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;26;03-26;Apel;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;27;03-27;Apel malang segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;28;03-28;Apel merah;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;29;03-29;Arbei;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;39;03-39;Asinan;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;123;03-123;Belimbing;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;168;03-168;Biji Jambu Mete;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;170;03-170;Biji nangka/Biji salak;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;175;03-175;Biwah segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;177;03-177;Blewah, Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;179;03-179;Bonggol Pisang;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;180;03-180;Bonggol Pisang kering;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;188;03-188;Buah Atung;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;189;03-189;Buah kelenting segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;190;03-190;Buah kelor;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;191;03-191;Buah kom segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;192;03-192;Buah Mentega (bisbul);Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;193;03-193;Buah merah;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;194;03-194;Buah Naga Merah segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;195;03-195;Buah Naga Merah, Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;196;03-196;Buah Naga Putih segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;197;03-197;Buah negri segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;198;03-198;Buah Nona;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;199;03-199;Buah rotan segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;200;03-200;Buah rukam segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;201;03-201;Buah ruruhi segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;202;03-202;Buah tuppa segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;216;03-216;Bunga pepaya segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;218;03-218;Bungkil Biji Karet;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;242;03-242;Carica papaya segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;244;03-244;Cempedak;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;245;03-245;Cempedak Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;252;03-252;Coklat bubuk;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;253;03-253;Coklat Manis batang;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;254;03-254;Coklat Pahit batang;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;255;03-255;Coklat Susu batang;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;385;03-385;Duku;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;386;03-386;Duku, Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;387;03-387;Durian;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;388;03-388;Durian, Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;389;03-389;Duwet segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;391;03-391;Embacang;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;399;03-399;Encung asam segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;403;03-403;Erbis;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;420;03-420;Gandaria;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;644;03-644;Jambu air;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;645;03-645;Jambu Biji;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;646;03-646;Jambu biji putih tidak berbiji;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;647;03-647;Jambu Bol;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;648;03-648;Jambu Monyet buah;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;659;03-659;Jantung Pisang segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;665;03-665;Jeruk Bali;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;666;03-666;Jeruk banjar segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;667;03-667;Jeruk Garut;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;668;03-668;Jeruk Kalamansi segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;669;03-669;Jeruk Manis;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;670;03-670;Jeruk medan;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;671;03-671;Jeruk Nipis;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;672;03-672;Jeruk Pontianak;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;673;03-673;Jeruk ragi segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;674;03-674;Jeruk Sunkist;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;677;03-677;Jus melon;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;678;03-678;Jus tomat;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;690;03-690;Kacang Bogor goreng;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;787;03-787;Kawista segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;795;03-795;Kedondong, Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;800;03-800;Kelapa Muda daging;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;801;03-801;Kelapa Muda Daging, Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;806;03-806;Kelewih;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;862;03-862;Kesemek;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;863;03-863;Kesemek, Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;881;03-881;Kokosan;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;882;03-882;Komak polong segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;915;03-915;Kue Kelapa;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;933;03-933;Kundur segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;938;03-938;Labu Air;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;939;03-939;Labu kuning segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;940;03-940;Labu Siam;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;941;03-941;Labu waluh segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;949;03-949;Langsat, Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;950;03-950;Lantar segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;957;03-957;Ledre pisang;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;963;03-963;Lemet;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;964;03-964;Lemon ,Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;965;03-965;Lemon segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;966;03-966;Lemon Squasih;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;967;03-967;Lemonade;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;969;03-969;Lempog durian;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;970;03-970;Lengkeng;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;971;03-971;Lepet;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;972;03-972;Lepet ketan;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;974;03-974;Leunca buah;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;979;03-979;Loka anjoroi;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;981;03-981;Lontar segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;992;03-992;Manga harum manis;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;993;03-993;Mangga benggala segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;994;03-994;Mangga Gedong;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;995;03-995;Mangga Golek;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;996;03-996;Mangga Harum Manis;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;997;03-997;Mangga Indramayu;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;998;03-998;Mangga Kopek;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;999;03-999;Mangga kwini segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1000;03-1000;Mangga manalagi;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1001;03-1001;Mangga manalagi segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1002;03-1002;Mangga Muda;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1003;03-1003;Mangga segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1004;03-1004;Mangga, Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1005;03-1005;Manggis;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1006;03-1006;Manggis, Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1008;03-1008;Markisa segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1009;03-1009;Markisa squash;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1010;03-1010;Markisa squash BD;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1011;03-1011;Markisa, Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1018;03-1018;Matoa segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1020;03-1020;Melase;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1021;03-1021;Melinjo;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1022;03-1022;Melon;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1023;03-1023;Melon segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1024;03-1024;Melon, Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1063;03-1063;Nanas;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1064;03-1064;Nanas palembang segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1065;03-1065;Nanas, Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1066;03-1066;Nangka biji;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1067;03-1067;Nangka masak di pohon;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1068;03-1068;Nangka Muda;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1113;03-1113;Papaya;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1138;03-1138;Pepaya Muda;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1140;03-1140;Pepaya, Segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1161;03-1161;Pir hijau;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1162;03-1162;Pisang Ambon;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1163;03-1163;Pisang angleng (pisang ampyang) segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1164;03-1164;Pisang ayam segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1165;03-1165;Pisang barangan;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1166;03-1166;Pisang gapi segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1168;03-1168;Pisang goroho segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1169;03-1169;Pisang hijau segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1170;03-1170;Pisang kayu segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1171;03-1171;Pisang kepok segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1172;03-1172;Pisang ketip segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1173;03-1173;Pisang kidang segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1174;03-1174;Pisang Lampung;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1175;03-1175;Pisang mas;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1176;03-1176;Pisang mas bali;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1177;03-1177;Pisang Oli;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1178;03-1178;Pisang raja;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1179;03-1179;Pisang Raja Sere (Susu);Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1180;03-1180;Pisang rebus;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1181;03-1181;Pisang rotan segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
03;1183;03-1183;Pisang talas segar;Tukan Buah;Mangga Besar Raya No. 81, Jakarta,-6.148735,106.8239003
